flashcard_id,word,meaning,word_type,example_sentence
328be9e3-97d8-4d65-9e9b-4210b8754102,ませんか,Would you like to; do you want to; shall we~,,
28a647b2-279f-4136-b618-92c62ecad993,今,now,,
394a64a3-60a5-4795-ab3e-a5d7497d4937,一昨日,the day before yesterday,,
64a3b264-98cd-4a40-8044-72b924cedd24,図書館,library,,
e8c483c1-6255-40cf-919f-51b11cf288d9,だ・です,"to be (am, is, are)",,
d4595106-5abc-4006-9f27-e2d0855d8f9a,ええ,yes,,
b4f1539a-94f1-4149-aeeb-8fbf09deca39,と,and; with; as; connecting particle,,
33f84ad9-a6f3-44e7-8e8f-2aa4caa67f1b,男,"man, male",,
9f57be1c-71f8-4019-a0b2-019965ce490d,さあ,"come now, well, let's see",,
612ba6d1-d09a-46a9-8ad9-479655ee0579,ノート,notebook,,
c8d63842-9df0-4442-be88-7d045107a271,は,topic marker; used to indicate the topic of a sentence,,
9656ca0d-ee79-4fb9-88d3-df58dfb816c2,女の子,girl,,
21280e7f-49a3-43b3-8143-6281d523340e,ラジオ,radio,,
64adfd76-769d-4e7d-a85b-f73c0f385f90,会社,"company, corporation",,
f7aa783e-f5ec-4b19-b1fa-0177d31a906d,外国人,a person from another country,,
39f9a102-a3ea-4037-9f82-bd5a1a95ffac,家,"house, home",,
ebeb3764-4bc3-4e52-8a4a-9fb9e4ea165b,電話,a telephone,,
19d89796-205d-432a-9331-c86e0a0d5cb5,どうして,why; for what reason,,
38bd4c6a-65b9-47fb-a0d2-47ae025a6dcc,今日,"today, this day",,
cb67d02c-50a8-4781-ab0c-fbcb90937c4c,どうも,Thank you; somehow; used to express gratitude or to indicate a vague feeling,,
1f8f8927-abac-49c3-8e83-e066938c38b4,テスト,a test or examination,,
40ed05de-c5d8-4d11-9642-86fceb0713ca,猫,cat,,
4681746e-dc7e-4856-89f3-d8ab62eefa7e,一日,the first day of the month,,
54a4acb3-ae4e-43e6-919b-34b840981f9d,文章,a sentence or a piece of text,,
fb1bd690-8fd2-45d8-9a7b-a1d88f99c537,いいえ,no,,
efc7da25-41fe-45d1-aa87-8de8444d527f,ポケット,pocket,,
1f15a21c-a0c3-4c88-87a8-5e5181d99504,ああ,Ah! Oh!,,
0a9efe04-6751-41a2-b49c-b1a8f3ecef20,どこ,"where, what place",,
40a79003-1ba9-49c3-988b-ff2085dd3653,アパート,apartment (abbreviation for アパートメント),,
5c585090-5e0c-43cf-915e-47604005a1e3,今週,this week,,
1cd917a0-cfa9-49ca-8a2d-e578c9ae044b,みんな,"everyone, all",,
df2d1fa4-ae54-4ffa-8de5-b96870f73084,タクシー,taxi,,
fbe11775-fe26-465a-85d2-8ac192f72f8e,皆さん,"everyone, all of you",,
85083ab5-676c-46ce-ad95-080d8e639f44,犬,dog,,
e25434dc-71a9-451a-b289-4562b3b42ed3,外国,foreign country; abroad,,
b95bc072-ff77-4d35-b145-b6cf88965d97,とき,when; at that time,,
fffdfff1-dc65-42af-8274-6209ee17336d,かばん,"bag, backpack",,
f91c12d5-1137-4d04-aca3-280745ad09f9,男の子,boy,,
1a7761c7-c13a-4fbc-a8fb-1bd632a4a433,車,"car, vehicle",,
0329142d-7998-4a9b-8c28-d75375215c9f,ペン,a writing instrument used to write or draw,,
c5240661-824a-40b8-9f93-4537e5b2b0d9,はい,yes,,
a7df9740-2a8a-4377-9c5c-3aee07271ada,零,"zero, nought",,
b4923194-9ff2-4226-95f9-343988731443,片仮名,katakana (a Japanese syllabary used for foreign words and names),,
8ea11c13-1b83-4e41-9334-feccb201a846,字引,dictionary,,
93c3a30a-7cb1-441b-b7c3-0a0b704174b3,言葉,language; word; expression,,
d43ca8f5-f6e7-45b8-9bcb-3c76a9ebf4cc,今年,this year,,
152e5789-3385-44dc-a546-5b78dff8769e,なぜ,why (same as どうして),,
09c1bb27-b1f2-4568-9f49-038c677758e8,～語,language; word,,
3c2da4eb-e630-4401-8c7c-8281a5fba4ca,朝,morning,,
074e2fa4-5689-4e30-a1f9-0b7c8742762b,どうして,"why, for what reason",,
460f64c7-a442-4416-a2e0-2c733773f5f9,じゃ; じゃあ,"well, then",,
97a418bf-09a9-443c-be35-1b1a4d77f7f0,大学,college; university,,
ecac0f97-c00f-4723-80f8-f60c5367dfdb,ページ,a page,,
b5c2dcb4-a08b-42d2-86d7-f0e3c380e5a0,町,town; city,,
ba452e0f-d69b-410e-a462-2be0fc0b2243,時,at the time of ~,,
0b51c0de-8476-4e2f-804b-98cee01a73b6,方,the way of doing something; how to do,,
7d7db24a-dfd9-4ef8-8298-414294b165cc,つもり,plan to ~; intend to ~,,
ac9b8b29-07d8-4c5f-9889-00a5050beb7a,から,because; since; from,,
c032253b-b651-4276-b1a6-e22c868d03dd,方,way of doing; honorific form for person (人),,
ce8c3627-0a98-4288-852b-1885d7c72d4e,ないで,without doing~ ; To do [B] without doing [A],,
9c7e007d-38e3-412f-b66d-4002f4f05193,どうやって,how; in what way; by what means,,
a5c86e22-1a88-4d2c-b6fa-186325e594db,お～,honorable ~ (used as an honorific prefix),,
2129910d-163a-4b30-bfdd-eab0f970bfaf,よ,you know; emphasis (ending particle),,
6653aa51-f139-4d67-b79b-1ad6e476b49d,はどうですか,how about; how is it,,
5ce96063-cb05-40fe-bbd7-4f7f7f93f653,ので,because; since,,
f68feffd-2212-4b2b-9346-4ab42417a56d,がる,"to feel (a certain way, often used to express someone else's feelings or desires)",,
d7883739-f9ca-4132-99ab-83ba3b8a5a90,けれども,but; however; although,,
29ea9cba-ba0b-44ef-91e3-22bbd2a0bc01,～さん,"Mr. ~, Ms. ~ (a polite suffix used after a person's name)",,
aea0d7b0-5c2a-4857-9d2d-932a5edfb9a3,のです,to explain something; to emphasize a statement,,
58082056-52a2-4f66-a7f5-d3dc861f73dd,なあ,sentence-ending particle used to express confirmation or admiration,,
5a716ea9-2d2a-486b-b9a8-6a2c99c265d0,でも,but; however,,
7fdb256c-1a69-493c-b1ce-6929f2097019,また,and; furthermore,,
5b301445-ef8c-4d34-8886-0b7fc0de30db,けど,but; however; although,,
78c0a567-ba7c-426b-9f8f-669374b3bdf8,だろう,I think; it seems; probably; right?,,
ff843948-f610-4a5b-bb71-f35ca6c9d225,でしょう,I think; it seems; probably; right?,,
84c544b2-b5d8-4792-827a-8bb7d009ffb0,でも,"but, however",,
19da75de-de98-496c-8c2a-0e1ea4454683,では,"then, well, so",,
e1318cd0-0a3f-4e9e-9e8c-fda4600ad1a4,も,too; also; as well,,
e00b982d-4ee1-497a-8f57-a8c53788afd0,そう; そうです,yes; that's right; it seems that way,,
1f0e7895-4edb-44f9-a308-bf14cee2e3de,しかし,but; however,,
8a4e3d60-9c0e-4d0b-8461-55b4aedae705,奥さん,(someone else's) wife (honorific),,
4b032c35-2e19-40c1-90e0-fb7aa2dc78d7,ね,isn't it? right? eh?,,
b6cdf8e6-6c31-457d-878a-e90b26335638,んです,to explain something or to emphasize a statement,,
2206942f-c43a-4e18-afbd-b68696ab3269,多分,"perhaps, probably, maybe",,
f19a5e2d-4073-4a06-8010-17003590d507,そうして; そして,and; then,,
9788d7ea-6ba8-46e9-955a-af7d42f78867,作文,essay; composition,,
2392cfe8-fdc0-494a-9f01-2b2535ddc843,てある,is in a state of being done (resulting state),,
11063a7f-71c3-45b0-9387-9334368fd541,にする,to decide on; to choose,,
fd696251-cc6a-4e23-929e-7c7ccaf08fc2,かかる,"it takes (amount of time, money) (v.i.)",,
85c8c511-d671-4838-aa90-35aabdd39a66,すぎ,too much; excessively,,
0274ce56-59c7-488d-aa79-475da89f096a,後,afterwards; later; in the future; the rest,,
cf87c2e5-cd5e-4220-b38a-0305913b22ef,学生,A person who studies at a school or university; student.,,
1e118b81-6e1b-4b53-9f44-caf1748c8def,それから,"and then, after that",,
abe32a3a-1853-4376-a865-06558ad19414,か〜か,or (used to connect alternatives),,
374d23a8-c765-4bff-a625-cb1387b85bd5,なる,to become,,
cff4d38c-13d8-4942-8413-dc195b4ee3ed,なる,to become,,
29cec996-4870-4f61-8e67-ce4d956273ba,人,person,,
19025bf5-2129-453b-83b6-471ac9223708,初め; 始め,"beginning, start",,
2a3bdd1d-1ee2-47e6-accf-702b1c0513d7,しかし,however; but,,
53307bd4-4f50-4d0b-aa66-e00bcf186d42,昼,"noon, daytime",,
6925fe03-217d-483e-810b-716c88ecaf7d,先生,teacher; professor,,
516dd849-72b3-4ca6-abc4-a33d084ac161,テープレコーダー,tape recorder,,
29c24e0a-6600-4940-8bd8-3b8bb91e82de,次,next,,
b6047a5a-8726-4dea-b357-4d7ecf3a17af,テレビ,"テレビ (television, TV)",,
3e4e805c-c8b7-4682-8ae0-3cac3a6ee84c,名前,name,,
70c85760-9907-4790-b041-06f290d1005f,そっち,that way (over there),,
c4c6e435-0c9a-4c17-8ab3-10fcd3e744e9,話,"talk (chat), story",,
f72f9754-264a-4585-8eb1-8c2bd3a9e275,か,question particle used at the end of a sentence to indicate a question,,
3f65aa26-259c-4e78-a034-ee8730d12b36,店,"store, shop",,
df635160-d335-4acb-a0ae-d09df4a0dda0,公園,a park,,
e2914662-f6fc-46ab-b0ec-6cf7a17bbbd2,飛行機,airplane,,
4b4f2052-ec9d-4f82-8318-bd0fbd440ad4,カメラ,camera,,
ee047bb2-c2ff-4cb1-825e-1987ad444f20,今朝,this morning,,
2e95eff3-7532-4902-a7ee-edc814356c46,本,book,,
1dc034f7-375c-4046-a473-ccde281321d0,来年,next year,,
6bda917a-af80-4013-9ae7-1862ddbe5e84,うち,home; house; my place,,
c67776a9-849a-47f3-8323-e230f2db7618,ゼロ,zero,,
30efca38-8ad9-4774-a77e-a824562a670b,授業,a class (in school),,
0349cadc-b8e3-4afa-807e-f620a316aa35,明日,tomorrow,,
72bc754d-c144-4694-89b5-7aadc549ee2e,生徒,student; pupil,,
e7391692-b919-406a-bd17-fff4112b060d,英語,English (language),,
956f9c59-8c9a-4eaf-9f16-3172822dd85a,何,what,,
087c32a5-9ed8-4f72-a4ed-a8b7fa7cb85b,ホテル,hotel,,
d9998789-2ab3-48dc-af78-707366bfb603,平仮名,a Japanese syllabary used for native Japanese words and grammatical elements,,
929ff86e-4c3b-4a6f-8fab-2d35c45886e3,トイレ,bathroom; toilet,,
3c4f6286-6ccd-40b8-9898-79017546bacf,ポスト,mailbox; post,,
83f191c9-9036-4167-829e-671aac174c20,いかが,"how, in what way",,
6994f12d-6a5f-47d7-8671-bba09edab222,辞書,dictionary,,
232b4c2a-a106-4ce8-b822-ce2a063eb3ad,学校,a school,,
f49f81d8-3ecd-45bb-85eb-a09acb3f3d25,クラス,a class,,
b9f4753f-8963-4214-a35c-ec16fe96d949,ニュース,news,,
b9a8cb79-3ffd-40b6-9a3d-e37648920d2d,国,country; place of origin,,
691db9eb-44bb-4d83-9421-ed396ca0592b,の,possessive particle; indicates ownership or relationship,,
8f0273d6-3fe7-4482-a149-8acbb23c3d6f,質問,"question, inquiry",,
2c2b6157-7a60-4d92-a819-35339139019b,教室,A room where classes are held; classroom.,,
11bcefb2-b03a-4ecf-9cf3-ed852050b5bd,あそこ,"that place, over there",,
cfae17d0-dbf7-4f79-9117-04a301929923,あなた,you,,
02e37628-fc48-4d0e-b363-1151a8a902ff,いつ,when,,
74602de4-b391-4de2-8689-65537af4ba7d,どちら,which (one); where (polite),,
509f01f0-714e-4b08-9201-89d07fc17deb,来る,to come,,
408e6a10-bd42-4e2d-bbdd-0ff8c37d941b,どっち,which one,,
8aca582c-13ff-47c8-af88-b89969ae7fb9,こっち,this direction; this side,,
1b21a6f8-b8de-41d9-be96-642693701ae4,にいく,to go to do (something),,
c242e5ba-b7ad-4433-87cb-43d5bc72e281,で,in; at; on; by; with; via,,
9393d089-119a-4a9c-bac2-3ebbba9957b5,そちら,that place (near you),,
ffab73fc-7eb1-4138-82ed-6154e6813646,私,"I (formal), myself",,
6b88fd12-7ac2-4da0-ba9a-fa5d8665df46,あれ,that one (over there),,
8b0f068b-adee-4c70-bbf9-95d8fe79c11b,私,"I, me",,
36a2249b-cc2e-477e-9bcb-488c65548b02,そこ,that place; there,,
07ca35b3-cfa1-4d86-8744-bc16a6099087,それ,that one,,
68343025-23e3-4181-9105-c370322be30d,行く,to go,,
d077cd09-0c24-4288-b148-2c963dca06cf,これ,this one,,
1ae2ad3f-62bc-4b5b-a661-56887914aa40,自分,"myself, oneself",,
0ae67742-b81e-4fd1-8f95-b520714a2768,が,subject marker; but,,
c90f3963-c099-455d-8b8e-e1daea5b566e,こちら,this way (polite); this person (polite),,
eb61c038-c9bc-45c9-ad94-471216f9cec3,帰る,"to go back, to go home, to return",,
6e38476d-4e14-4a66-ab68-fe3fdfa97ce3,あっち,over there,,
a295a3b8-6f3c-45c2-b624-38f7fffac3b9,あちら,"that way (over there, polite)",,
0d8c2e9a-99fc-46e1-8e34-cf42a0363029,何～,what kind of ~,,
a1ed2070-1f57-4c06-9e64-2cb6bc6355e6,どなた,who (polite),,
6bcad63c-e93a-4d2a-889a-49a19ccee049,どれ,which one,,
a15dd67a-b0b1-4f7b-859a-91dcf1eb7d7f,誰,who,,
4e4dcafb-96e4-4a94-ac62-11a133dfd525,に,destination particle; indicates a location or direction,,
70bf0210-651b-4c86-91ff-ec198a1d43ab,広い,spacious; wide; broad,,
ef8e2d84-a85e-4642-aa95-fbfa0ad06bff,そば,"near, close, beside; Japanese traditional buckwheat noodle",,
bc130c61-b3a5-402b-9992-064a7b20b887,ゆっくりと,"slowly, at ease",,
d9867301-00f6-420a-959e-b4c12e220175,好き,"liking, fondness, love",,
07a5ee48-ab5d-439c-95aa-f6da67fae90c,灰皿,a container for ashes from cigarettes or other smoking materials,,
1825f70e-256c-4260-8626-328f6f22e93d,多い,many; there are a lot,,
5502f781-4d53-4229-b5a6-deccb70b4cdb,安い,inexpensive; cheap (things),,
0cd80051-0afc-47bc-8693-14bcb5d687ce,下手,"unskillful, poor",,
5501caa6-2087-40ca-a817-e319c068d844,短い,short (in length),,
effbc9c0-15c5-409f-ac58-2aed4621c71b,この,this (used before a noun to indicate something close to the speaker),,
b4e7ebb7-eb66-4f08-b46d-156a68377e01,低い,"short, low",,
c6eb2b86-47d5-4c84-a24c-e439997f96bd,石鹸,soap,,
275473db-908b-4e6d-9d67-0eae50ba65f4,お風呂,a bath,,
8390f8f2-dcb9-4335-bf68-5b1aaa435541,建物,building,,
0d6392af-3318-4147-98a2-188925b2eeb6,鼻,nose,,
41cf1f11-4363-4936-a374-d5efafeeaaaf,小さい,"small, little",,
dcc1bb69-8e96-48c4-8c1b-ca1c9414c2d8,大きい,"big, large",,
40f05a68-f805-4521-9f8d-19400d6233da,痛い,hurt; painful; sore,,
eb7eb375-8016-4369-b68b-cdd28d10eee7,口,mouth,,
899c2b5f-55c4-44a5-8a9b-e51f37db49ac,暑い,"hot (in reference to weather), warm",,
7494ee90-1c91-4ba3-80d5-72b38a97cee3,とても,very; extremely,,
be572e7e-466b-4fd3-ae45-d56607ad390f,天気,weather,,
656f5cf4-dc12-4b70-9bbf-ae7bad610b1e,まずい,"bad (in reference to food), unappetizing, unpleasant (taste)",,
b6ef460d-64ad-47f8-a3f0-1804d0325cfd,カレンダー,カレンダーは日付や予定を確認するためのものです。,,
4c7e51c9-285c-44fa-a13d-66f90574ba14,結構,quite; fairly; enough,,
f73fa629-02da-4378-87d1-454ecb764d6e,窓,A structure in a wall that allows light and air to enter a room.,,
4440d49c-71ac-4d93-a90e-2248c05edb4c,同じ,"same, identical",,
d068ec19-a0ef-4843-b606-af058ed3c6fe,着る,to put on (clothes above your waist); to wear,,
2a577c17-4028-4583-9148-d2111afc4bad,まっすぐ,"straight (ahead), direct",,
c2648eca-4664-41ab-a674-f522a16e0d2c,熱い,"hot (to the touch, objects)",,
80263304-32bb-4ad3-a198-128db75f55cb,すぎる,to exceed; to be too much,,
fb994546-416d-464a-96a1-5025d089215a,背広,men's suit,,
eec30366-db26-4657-bc76-6f5d6ebbd3ef,お皿,"plate, dish",,
85c12c75-93ec-49bd-95f9-89a7acbacfde,靴下,socks,,
c0c3bc47-b129-4ac0-9dfc-8a538ec135bf,コップ,a cup; a glass,,
57f6d9d5-407d-4aff-987b-d37e3d6e91a4,とても,"very (much), greatly, exceedingly",,
298ab912-5630-45d0-bf40-470d7c3f087f,有名,famous,,
c02b90d0-5b98-4bcc-b683-44f69ef1d25a,早い,early,,
6977b50e-23cf-4175-9086-be9d152d9801,掛ける,"to put on (e.g., glasses); to hang (e.g., on a wall)",,
4c9eac8a-fd81-483d-9c2c-1de3bee37c0f,夏,summer,,
60347838-5982-4b13-b063-e61aa1a00884,遅い,slow; late,,
05ddc809-bb77-4f08-b337-627a016cb3d7,明るい,bright; cheerful,,
0cd59c9f-eb67-4868-8bfb-f6242d7a47b2,高い,"tall, high; expensive",,
0dd26102-34ef-4601-83fb-c4fa32f7ce5d,レコード,record,,
384f4f5a-015d-48ea-b499-9fb9a64706ce,黒,black,,
3900e967-128c-424f-806c-ca49bbc693a6,色々,various; different kinds,,
dc82f4f7-1dac-4788-b0d9-d6d62d1ef537,い-adjectives,い形容詞 (いけいようし)は、形容詞の一種で、語尾が「い」で終わる言葉です。,,
db50af25-cf1b-4984-9f75-e651ad90a821,弱い,weak,,
ea1eefbe-9638-4d40-a0c8-add7ac8e06fb,新聞,newspaper,,
be94170b-ffba-4b6b-b287-a2ea42ded1a3,シャツ,shirt,,
a26fd84e-cf85-4102-8b37-85cda61ad9a0,財布,a small bag used to carry money and cards,,
9e75dbf0-2f5f-4445-97a1-05130d844358,野菜,vegetable,,
6ef46166-2166-49d8-8638-1e5f8b63f2a5,風,"wind, breeze",,
8027a42e-ed42-46d1-8329-26f448cdc072,暗い,"dark, gloomy",,
76e20100-d561-4cba-8c89-7aaf869f5d72,古い,"old (in reference to objects, not people), aged, ancient",,
a56884d1-3d78-4f89-be6d-3afe2b0201c8,曇る,"to become cloudy, to become dim",,
7685e636-2ed7-41a4-8ab1-a3cab62bcf49,本当,"true, real",,
b9f27a17-ac3c-44d0-8719-815f7ab0fbe5,足; 脚,foot; leg,,
e6489e0d-d7fc-48ae-aa8d-06a0288c23a1,机,desk,,
50a8f1ed-f24a-4ebd-9399-223e9e190e99,箱,box,,
db91fdd2-beb0-4ff7-adf9-a935c28b9a0d,果物,fruit,,
514d776f-d0f3-4ea6-a240-327b63fc5f11,うるさい,noisy; annoying,,
a5fc19c7-d48b-4d94-ae2f-e7137f2dc123,太い,"fat, thick",,
e481e027-c18c-4dcf-bb49-4565d543faac,少し,"a little, a few",,
6138e07c-4f9e-4401-af78-05ed6966ba3c,葉書,postcard,,
373f1151-75d3-4de9-bf43-26eb24c32f10,夜,night,,
5ad046d8-17de-4e00-8691-cc77b4d25c1c,水,water,,
a5379549-0170-43cb-a35d-4481d2520b54,青,blue,,
59aebb62-2772-4ded-85d1-66bda8949c27,よく,"frequently, often; well, skillfully",,
d0d44a66-7595-49e1-9259-56b9ebb31d1d,絵,a painting; a picture; a drawing,,
dce44fed-1806-487c-b44e-f6304ef2e9cb,スプーン,spoon,,
a1145430-24c3-48b9-93f7-50ea1b3af426,少ない,a little; a few,,
90d6d2e1-7c18-4a70-bb42-5368a6b4f7bc,頭,head,,
b2d81fc3-2ceb-4eb0-9e1b-170e7b949575,綺麗,"pretty, clean, tidy",,
e6d8576a-f3a7-49a8-b3f4-7ffa03d4ebad,写真,a picture; a photograph,,
e0a33dee-1ee3-4cdd-aad6-1b6b5c77fa2b,茶碗,bowl for rice,,
57c136d9-e694-45b6-b5a4-25d8c7f248ee,海,"sea, ocean",,
f07ed789-638c-4503-a598-269fdd6ac4d5,ワイシャツ,shirt (usually a white dress shirt worn for business),,
a742d7d7-d5ee-4b70-991e-45f77e0214c6,ナイフ,"a tool used for cutting, typically with a sharp blade",,
74522c16-0020-487f-aff1-dc174b1e5968,白,white,,
7fc3cc48-55bd-492f-aefe-ca9e62e9f963,速い,"fast, quick",,
9aedbb75-6530-4dba-b7d5-f4a273badf89,嫌い,to dislike,,
42b0129c-205f-454b-a440-a8993615a1ba,軽い,"light, not heavy",,
064b7e24-fe53-4ad5-93a4-29a3f1ae087d,ハンカチ,handkerchief,,
d0edadea-c09a-4d6d-bfa0-9f00b019b21f,丈夫,"strong, durable, sturdy",,
5e8b5663-729b-43be-ba1f-e495336b18ca,椅子,chair,,
927a3a5d-68b4-4826-aaba-96b566d878c6,自動車,automobile,,
899f1370-440b-4539-af18-87dafa95ac0f,靴,"shoes, footwear",,
df8d5928-d1e2-4c2f-bbd6-94e7597d2299,ネクタイ,"tie, necktie",,
ceb108c1-bbeb-43e7-90f2-4d1a00dd9368,新しい,new,,
5c8dafd6-6319-4674-b760-439536a537ed,たて,"length, height",,
10dbe437-d3bc-4125-8e62-b6ef6702bf61,赤,red,,
decea9e5-8423-4226-bd71-614db0e9363e,静か,"quiet, calm",,
31be0a2e-02c0-4bfc-b116-2dd84c9618a0,スカート,"a piece of clothing worn from the waist down, typically by women",,
b39928be-3c03-4047-85b5-3b3af5952f2f,ラジオカセ,ラジオカセットプレーヤー,,
6f30490e-3113-45b4-a019-0c5871b1f1de,甘い,sweet,,
e15330ce-0d2a-4f8a-a819-3ebac91ed5b7,庭,garden,,
4eda70ac-1916-459e-a252-ed5e7afda416,りっぱ,"splendid, fine",,
60751528-3f1d-4d8b-b218-9d07a21a4df6,冷たい,"cold (to the touch, such as objects or weather)",,
8a9d877c-1661-41b5-82e2-b9c9e8366bb1,手紙,"a written message sent to someone, usually on paper",,
882b1762-008c-4a4b-b632-0ac1aeab5c86,耳,ear,,
ca720aa2-d343-41fd-9806-8badd9bfd9ed,ちょっと,a little; somewhat,,
06b62be1-fff3-466e-8d06-269fadb25756,雑誌,"magazine, journal",,
7cd7bb44-67cd-48ba-b7c6-31a1d45069d8,忙しい,"busy (people, days)",,
944f2812-aa7d-40d9-b854-43efa267a796,晴れる,to be sunny,,
e587993b-8b02-496c-8596-644af7a11036,橋,bridge,,
8e0b6ad6-f8c7-4775-afee-2e9441ef38f6,角,"corner (e.g., of a street or room)",,
62223e9a-c640-4cd5-ac3a-09c43aedb56f,背,"(one's) height, stature",,
aa0286df-eb9e-4a89-b876-8628a224846e,雪,snow,,
f8d3dce0-da32-4a11-8c62-7a2aa7a72aba,帽子,hat; cap,,
f8d00410-9d25-4bee-ab55-990b6147911d,ギター,a musical instrument with strings that is played by strumming or plucking,,
db15fe3c-d2e5-4362-a2a1-0174e015742c,デパート,(abbreviation) department store,,
35740875-cfab-4633-97f6-75ae9b59bcfe,お腹,stomach,,
e7a3fbd0-283c-4b79-8b12-257d2b1b496b,仕事,"work, job, occupation",,
28d5c6db-5239-4089-9114-f8529a58c27d,弟,younger brother,,
48c72013-020b-4730-8d95-bfec292527ec,留学生,student from another country,,
c515a961-52c9-4fde-81fc-5ac2df9a651f,伯父; 叔父さん,uncle,,
70038fe1-0895-4e29-a71a-4e5d725cbbcd,母,(my) mother,,
db9206e3-d203-4085-848e-196a9b38e97d,誕生日,birthday,,
c5c62c1d-7198-4f01-a282-fea526ddc613,両親,parents (both mother and father),,
49a73f83-e7c1-4454-91af-5eef738d7605,ない,"there isn't, doesn't have",,
c318d8bf-7cd1-4c9f-a1af-59bbdc037afa,お姉さん,older sister (polite),,
7f61b9f7-2a15-4b95-923f-8f9bde10d250,お父さん,"father (informal, used by children)",,
e845e222-7074-4d2b-ba34-5f8aef50c86d,歯,tooth,,
7b84a8d2-c5fc-443e-bb63-cf014c6d00c5,兄,(my) older brother,,
d198f7a1-387b-4cd3-90e6-7a2ec5fc56a5,病院,hospital,,
f6067132-f69f-42c2-a966-bb303f296428,家族,family,,
e3e91d88-8fed-477a-ae67-9658e721924d,昨日,yesterday,,
bd597ed2-2110-4819-ac10-b3be0b48c365,家庭,home; family,,
4bd6c25c-9d04-4eb1-b839-f848437c978b,子供,child(ren),,
57f0e935-59cd-41cc-8a82-75fb46c84cb9,妹,younger sister,,
3e05ff6a-d1ca-44d1-8017-67855baf9485,じゃない・ではない,to not be (am not; is not; are not),,
24a9c558-13ae-489a-b63c-f83a4e05f233,おじいさん,"grandfather, elderly man",,
790d1d33-39d7-47d9-b90a-5956a2803512,閉まる,"to close, to be closed",,
72bf0cea-ebcc-4609-ad78-252b72cb49bb,伯母さん; 叔母さん,aunt (referring to one's father's or mother's sister),,
9b210eda-c995-4793-898c-8ea585f071bb,医者,doctor; physician,,
f087a2cc-b806-4db1-8458-ec2a8b2084fd,休み,holiday; day off; absence,,
16326322-6de0-4a9c-b02b-92d846865a4c,村,"a small community or settlement, typically smaller than a town",,
3a6b8392-e8c0-4f8f-8aa4-89b2b5db5b78,父,(my) father,,
caaa6bdf-bc19-4587-8450-457feee4c0be,おばあさん,"grandmother, elderly woman",,
a688b6d7-b953-4c28-9246-d7b1f5fd71fa,警官,A police officer,,
2f3c1e3c-1562-4289-b11e-525820d7198d,おまわりさん,friendly term for a policeman,,
20eb8a5a-0a43-42d1-9293-4f255cbc1d86,おととし,the year before last,,
e62d36b5-6b8c-4c5b-a849-78d2486e853a,結婚,marriage (to get married),,
48bad9b2-2cac-4208-9f00-0c24794caa75,お母さん,mother,,
3c0405e3-cbfb-4e2b-b51e-f1ec08af43cc,姉,(my) older sister,,
82f38870-0f1a-42f2-b30c-b6491cf15c11,大人,adult,,
8f4b3e8e-fdb3-4759-96c1-de3547f99adc,ペット,a pet,,
3ddd6c0e-7044-4c47-8b8d-4a86a100df41,兄弟,siblings; brothers and sisters,,
4abcca6f-5835-43a9-9568-a1d7410ea504,～たち,plural suffix used to indicate a group or multiple people,,
4c38fe14-5c02-428a-9c5d-83a145918619,宿題,homework,,
c9e13fcc-c28a-48ab-97b3-255d1b706687,風邪,cold (illness),,
c9f3f139-8f11-4ec8-bf08-b0238b7ee509,～歳,~ years old,,
55db9ff3-ccf4-4fd6-bf45-6023f1b1e3a7,目,eye,,
7cf24545-1495-4acd-9ab0-b9fdf5477160,友達,friend,,
a4bbdfc1-7cfa-4a94-a30c-9d2ed5411691,お兄さん,(someone else's) older brother,,
e845d433-c3e8-4d12-8cb9-241fc54b8763,去年,last year,,
c49841a0-5c11-43f0-b1d2-9396d52be7da,入る,"to enter, to go in",,
ac4ffc6a-481a-4c39-a459-7b78d62e27cc,毎晩,every night,,
423aac3d-10c9-442a-b5b6-7b7b2ab4a5cc,時間,time,,
d5d42f88-8b10-4db9-b91e-ae231773c391,貸す,to lend,,
86791703-21e2-47b0-862d-d86dd31306f0,終る,"to finish, to end",,
2cc6d484-12ae-4476-b65a-81777ad08844,若い,young,,
58282d15-5a55-4250-ae83-ad5a88826379,立つ,to stand up,,
830a0aa1-ef46-4323-81b7-f19043c89e0a,開く,"to open, to become open",,
be72e9ff-15f1-476f-9e79-421611dd2d86,つける,"to turn on (e.g., a light); to attach",,
e5f5b643-8ae8-4814-a5d2-d812c7c95aeb,金曜日,Friday,,
3d1bd9e0-139d-4de5-8b0b-30ec57f4648e,止まる,to stop,,
53f84a81-7fa2-403c-924c-bbf9e5b8b678,毎朝,every morning,,
79e41c9e-4345-45b1-9658-dfab0cd29012,毎月,"every month, monthly",,
4b7f0dcf-1b81-4322-9a34-612bf998ac11,洗う,to wash,,
89283f12-2bfe-4a2d-b554-9f0a8c0876c3,寝る,to sleep; to go to bed,,
41015542-8f50-4739-bb12-80de5ee2e7fd,売る,to sell,,
a2f79c20-2617-407a-9074-81806b3d1b1e,はく,"to put on (items below your waist, like pants or a skirt)",,
529811fe-3a66-448c-974e-6b0f44e59c9c,出かける,to go out; to leave,,
f793feab-7f34-43a1-b0b8-c1d3c38268ee,日曜日,Sunday,,
a8c034ae-d8a3-450a-b9a2-ad9b208600b8,歩く,to walk,,
16eb302d-f249-4e84-ab68-9d56d627f5c3,毎日,every day,,
